unique_id_num,tagging_date,unique_id,channel,tag_id,use,total_length,crew,tagger,year,date,time,date_time,flight_num,flight_day,antenna,mort,power,hits,latitude,longitude,time_frame,highest_signal,section,current_state,current_state_num,fate_detailed,fate_detailed_num,notes,tagging_location,life_history,tagging_habitat
273,5/15/2019,34-63,34,63,Y,764,"JS, DF",,2020,1/15/2020,0.582465,01/15/2020 13:58:45,7,1,left,True,99,9,64.822055,-147.27961,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
273,5/15/2019,34-63,34,63,Y,764,"JS, DF",,2020,2/5/2020,0.631852,02/05/2020 15:09:52,8,1,wing,True,93,7,64.823088,-147.276108,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
273,5/15/2019,34-63,34,63,Y,764,"JS, DF",,2020,5/29/2020,0.756968,05/29/2020 18:10:02,9,2,belly,True,99,9,64.821843,-147.270618,2_spring,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
274,5/2/2019,34-64,34,64,Y,604,"DS, AG",,2019,5/2/2019,,NA,0.1,0,NA,NA,0,0,64.83243,-147.66351,0_Tagging,NA,Middle,alive,0,dead,1, ,Middle,tributary,tributary
274,5/2/2019,34-64,34,64,Y,604,"DS, AG",,2019,5/20/2019,0.760718,05/20/2019 18:15:26,3,2,belly,False,102,5,64.835923,-147.678003,2_spring,True,Middle,alive,0,dead,1, ,Middle,tributary,tributary
274,5/2/2019,34-64,34,64,Y,604,"DS, AG",,2019,7/26/2019,0.736053,07/26/2019 17:39:55,4,2,belly,False,121,13,64.835452,-147.653828,3_summer,True,Middle,alive,0,dead,1, ,Middle,tributary,tributary
274,5/2/2019,34-64,34,64,Y,604,"DS, AG",,2019,10/7/2019,0.637801,10/07/2019 15:18:26,5,1,belly,True,107,11,64.837298,-147.647083,4_fall,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
274,5/2/2019,34-64,34,64,Y,604,"DS, AG",,2020,7/29/2020,0.626042,07/29/2020 15:01:30,10,2,wing,True,76,5,64.845023,-147.62111,3_summer,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
275,5/2/2019,34-65,34,65,Y,605,"DS, AG",,2019,5/2/2019,,NA,0.1,0,NA,NA,0,0,64.84216,-147.81184,0_Tagging,NA,Middle,alive,0,dead,1, ,Middle,tributary,tributary
275,5/2/2019,34-65,34,65,Y,605,"DS, AG",,2019,10/7/2019,0.64213,10/07/2019 15:24:40,5,1,belly,True,72,3,64.794822,-147.953248,4_fall,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
275,5/2/2019,34-65,34,65,Y,605,"DS, AG",,2019,12/18/2019,0.473877,12/18/2019 11:22:23,6,2,belly,True,66,2,64.790285,-147.946272,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
275,5/2/2019,34-65,34,65,Y,605,"DS, AG",,2020,2/8/2020,0.472303,02/08/2020 11:20:07,8,2,wing,True,58,1,64.791123,-147.952238,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
276,5/15/2019,34-66,34,66,Y,608,"JS, DF",,2019,5/15/2019,,NA,0.1,0,NA,NA,0,0,64.83781,-147.6795,0_Tagging,NA,Middle,alive,0,dead,1, ,Middle,tributary,tributary
276,5/15/2019,34-66,34,66,Y,608,"JS, DF",,2019,5/20/2019,0.761701,05/20/2019 18:16:51,3,2,wing,False,77,2,64.842136,-147.771983,2_spring,True,Middle,alive,0,dead,1, ,Middle,tributary,tributary
276,5/15/2019,34-66,34,66,Y,608,"JS, DF",,2020,1/15/2020,0.585972,01/15/2020 14:03:48,7,1,left,False,93,13,64.833022,-147.009592,1_winter,True,Middle,alive,0,dead,1, ,Middle,tributary,tributary
276,5/15/2019,34-66,34,66,Y,608,"JS, DF",,2020,2/5/2020,0.631701,02/05/2020 15:09:39,8,1,wing,False,91,6,64.816203,-147.26904,1_winter,True,Middle,alive,0,dead,1, ,Middle,tributary,tributary
276,5/15/2019,34-66,34,66,Y,608,"JS, DF",,2020,5/29/2020,0.756956,05/29/2020 18:10:01,9,2,belly,True,80,6,64.822168,-147.271178,2_spring,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
276,5/15/2019,34-66,34,66,Y,608,"JS, DF",,2020,7/29/2020,0.621539,07/29/2020 14:55:01,10,2,wing,True,64,1,64.817677,-147.265428,3_summer,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
276,5/15/2019,34-66,34,66,Y,608,"JS, DF",,2020,11/1/2020,0.684329,11/01/2020 16:25:26,11,2,belly,True,69,3,64.813368,-147.275728,4_fall,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
276,5/15/2019,34-66,34,66,Y,608,"JS, DF",,2021,1/13/2021,0.642847,01/13/2021 15:25:42,12,1,left,True,83,16,64.81124,-147.256656,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
276,5/15/2019,34-66,34,66,Y,608,"JS, DF",,2021,1/27/2021,0.644201,01/27/2021 15:27:39,13,2,left,True,69,9,64.804905,-147.240356,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
277,5/14/2019,34-67,34,67,Y,614,"JS, DF",,2019,5/14/2019,,NA,0.1,0,NA,NA,0,0,64.842786,-147.778735,0_Tagging,NA,Middle,alive,0,dead,1, mouth injury,Middle,tributary,tributary
277,5/14/2019,34-67,34,67,Y,614,"JS, DF",,2019,7/26/2019,0.577477,07/26/2019 13:51:34,4,2,wing,False,78,5,64.659518,-148.412517,3_summer,True,Middle,alive,0,dead,1, ,Middle,tributary,tributary
277,5/14/2019,34-67,34,67,Y,614,"JS, DF",,2019,10/17/2019,0.5239,10/17/2019 12:34:25,5,2,belly,True,92,1,64.661112,-148.420983,4_fall,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
277,5/14/2019,34-67,34,67,Y,614,"JS, DF",,2019,12/18/2019,0.479329,12/18/2019 11:30:14,6,2,wing,True,89,9,64.655478,-148.424482,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
277,5/14/2019,34-67,34,67,Y,614,"JS, DF",,2020,1/15/2020,0.567882,01/15/2020 13:37:45,7,1,left,True,88,8,64.65737,-148.427925,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
277,5/14/2019,34-67,34,67,Y,614,"JS, DF",,2020,2/8/2020,0.478866,02/08/2020 11:29:34,8,2,wing,True,101,15,64.657943,-148.402722,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
277,5/14/2019,34-67,34,67,Y,614,"JS, DF",,2020,5/27/2020,0.569005,05/27/2020 13:39:22,9,1,wing,True,67,4,64.658553,-148.40544,2_spring,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
277,5/14/2019,34-67,34,67,Y,614,"JS, DF",,2020,7/28/2020,0.64941,07/28/2020 15:35:09,10,1,wing,True,68,1,64.657302,-148.406998,3_summer,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
277,5/14/2019,34-67,34,67,Y,614,"JS, DF",,2020,10/22/2020,0.465914,10/22/2020 11:10:55,11,1,wing,True,93,7,64.658711,-148.407457,4_fall,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
277,5/14/2019,34-67,34,67,Y,614,"JS, DF",,2021,1/13/2021,0.494641,01/13/2021 11:52:17,12,1,left,True,84,5,64.654686,-148.399918,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
277,5/14/2019,34-67,34,67,Y,614,"JS, DF",,2021,1/27/2021,0.50412,01/27/2021 12:05:56,13,2,left,True,84,8,64.655678,-148.40373,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.12392,-145.60852,0_Tagging,NA,Upper,alive,0,alive,0, caught at trap 36,Upper,mainstem,mainstem
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2019,1/26/2019,0.530544,01/26/2019 12:43:59,1,1,belly,False,248,10,64.084407,-145.344946,1_winter,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2019,2/6/2019,0.451447,02/06/2019 10:50:05,2,1,belly,False,212,8,64.084114,-145.3606,1_winter,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2019,5/20/2019,0.590822,05/20/2019 14:10:47,3,2,wing,True,80,2,64.081623,-145.372745,2_spring,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2019,7/25/2019,0.510289,07/25/2019 12:14:49,4,1,wing,False,78,8,64.080993,-145.377252,3_summer,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2019,10/7/2019,0.185625,43745.18563,5,1,wing,False,76,5,64.081931,-145.381063,4_fall,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2019,12/17/2019,0.456829,12/17/2019 10:57:50,6,1,belly,False,68,2,64.08218,-145.417097,1_winter,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2020,1/21/2020,0.438044,01/21/2020 10:30:47,7,2,left,False,51,1,64.084333,-145.433833,1_winter,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2020,2/5/2020,0.453657,02/05/2020 10:53:16,8,1,belly,True,78,3,64.08284,-145.417927,1_winter,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2020,5/28/2020,0.440266,05/28/2020 10:33:59,9,1,belly,True,67,1,64.08015,-145.429331,2_spring,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2020,7/29/2020,0.422685,07/29/2020 10:08:40,10,2,belly,False,86,1,64.084251,-145.453421,3_summer,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
278,9/19/2018,34-68,34,68,Y,645,"LG, RQ",,2020,11/1/2020,0.497662,11/01/2020 11:56:38,11,2,belly,True,74,1,64.088416,-145.462348,4_fall,True,Upper,alive,0,alive,0, ,Upper,mainstem,mainstem
279,9/21/2018,34-69,34,69,Y,651,"AB, ME",,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.00743,-144.83818,0_Tagging,NA,Upper,alive,0,missing,5, ,Upper,mainstem,mainstem
279,9/21/2018,34-69,34,69,Y,651,"AB, ME",,2019,5/20/2019,0.605394,05/20/2019 14:31:46,3,2,wing,False,77,2,63.945452,-144.917542,2_spring,True,Upper,alive,0,missing,5, ,Upper,mainstem,mainstem
279,9/21/2018,34-69,34,69,Y,651,"AB, ME",,2019,7/25/2019,0.49066,07/25/2019 11:46:33,4,1,wing,False,59,2,63.964793,-144.88368,3_summer,True,Upper,alive,0,missing,5, ,Upper,mainstem,mainstem
280,9/21/2018,34-70,34,70,Y,797,"AB, ME",,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.00743,-144.83818,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
280,9/21/2018,34-70,34,70,Y,797,"AB, ME",,2019,1/26/2019,0.525417,01/26/2019 12:36:36,1,1,belly,True,255,20,64.01579,-144.889469,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
280,9/21/2018,34-70,34,70,Y,797,"AB, ME",,2019,2/6/2019,0.457975,02/06/2019 10:59:29,2,1,belly,True,255,60,64.016212,-144.894533,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
280,9/21/2018,34-70,34,70,Y,797,"AB, ME",,2019,5/20/2019,0.598125,05/20/2019 14:21:18,3,2,belly,False,84,2,64.019813,-144.937997,2_spring,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
280,9/21/2018,34-70,34,70,Y,797,"AB, ME",,2019,10/7/2019,0.460208,10/07/2019 11:02:42,5,1,belly,True,75,2,64.021027,-144.940642,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
280,9/21/2018,34-70,34,70,Y,797,"AB, ME",,2019,12/17/2019,0.4636,12/17/2019 11:07:35,6,1,belly,True,70,1,64.021782,-144.938637,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
280,9/21/2018,34-70,34,70,Y,797,"AB, ME",,2020,1/21/2020,0.444502,01/21/2020 10:40:05,7,2,left,True,82,6,64.022476,-144.950095,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.05953,-145.11591,0_Tagging,NA,Upper,alive,0,dead,1,"SOLVED, Entered incorrectly as 17 when it was 71 Datasheet said 256, but assume it was 656 since it was tagged",Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2019,2/6/2019,0.460613,02/06/2019 11:03:17,2,1,belly,True,255,53,63.972088,-144.705439,1_winter,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2019,5/20/2019,0.6011,05/20/2019 14:25:35,3,2,wing,False,82,9,63.967872,-144.72915,2_spring,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2019,7/25/2019,0.495544,07/25/2019 11:53:35,4,1,belly,True,104,21,63.971515,-144.697103,3_summer,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2019,10/7/2019,0.323218,43745.32322,5,1,wing,True,117,30,63.972402,-144.692958,4_fall,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2019,12/17/2019,0.466852,12/17/2019 11:12:16,6,1,belly,True,115,12,63.97367,-144.705825,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2020,1/21/2020,0.447836,01/21/2020 10:44:53,7,2,left,True,130,39,63.97412,-144.70337,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2020,2/5/2020,0.464398,02/05/2020 11:08:44,8,1,wing,True,121,78,63.970148,-144.685373,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2020,5/28/2020,0.450046,05/28/2020 10:48:04,9,1,belly,True,96,43,63.973975,-144.681723,2_spring,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2020,7/29/2020,0.575799,07/29/2020 13:49:09,10,2,wing,True,107,28,63.97014,-144.684602,3_summer,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2020,11/1/2020,0.507025,11/01/2020 12:10:07,11,2,belly,True,154,53,63.969477,-144.692255,4_fall,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2021,1/16/2021,0.690752,01/16/2021 16:34:41,12,2,right,True,108,14,63.957645,-144.679773,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
281,9/19/2018,34-71,34,71,Y,656,"AB, ME",,2021,1/26/2021,0.695764,01/26/2021 16:41:54,13,1,right,True,130,58,63.962555,-144.691972,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.00743,-144.83818,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2019,1/26/2019,0.523032,01/26/2019 12:33:10,1,1,belly,True,255,76,64.006585,-144.83871,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2019,2/6/2019,0.458252,02/06/2019 10:59:53,2,1,belly,True,255,137,64.011611,-144.872912,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2019,5/20/2019,0.599063,05/20/2019 14:22:39,3,2,belly,True,88,4,64.008877,-144.85338,2_spring,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2019,7/25/2019,0.497836,07/25/2019 11:56:53,4,1,belly,True,72,7,64.008335,-144.843865,3_summer,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2019,10/7/2019,0.326273,43745.32627,5,1,wing,True,77,10,64.009157,-144.847502,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2019,12/17/2019,0.464456,12/17/2019 11:08:49,6,1,belly,True,58,2,64.011578,-144.872432,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2020,2/5/2020,0.461065,02/05/2020 11:03:56,8,1,wing,True,87,14,64.008638,-144.85413,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2020,5/28/2020,0.446725,05/28/2020 10:43:17,9,1,belly,True,60,4,64.007835,-144.859608,2_spring,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2020,7/29/2020,0.43103,07/29/2020 10:20:41,10,2,wing,False,63,3,64.01144,-144.873962,3_summer,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2020,11/1/2020,0.503785,11/01/2020 12:05:27,11,1,wing,True,77,7,64.018781,-144.91791,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
282,9/21/2018,34-72,34,72,Y,728,"AB, ME",,2021,1/26/2021,0.54088,01/26/2021 12:58:52,13,1,left,True,80,2,64.018508,-144.928408,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
283,9/20/2018,34-73,34,73,Y,730,"AB, ME",,2018,9/20/2018,,NA,0.1,0,NA,NA,0,0,64.05953,-145.15591,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,lake,mainstem
283,9/20/2018,34-73,34,73,Y,730,"AB, ME",,2019,5/20/2019,0.600127,05/20/2019 14:24:11,3,2,wing,False,98,16,64.004498,-144.761497,2_spring,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
283,9/20/2018,34-73,34,73,Y,730,"AB, ME",,2019,7/25/2019,0.492303,07/25/2019 11:48:55,4,1,wing,True,89,24,64.003581,-144.771223,3_summer,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
283,9/20/2018,34-73,34,73,Y,730,"AB, ME",,2019,10/7/2019,0.324884,43745.32488,5,1,wing,True,115,34,64.00081,-144.763693,4_fall,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
283,9/20/2018,34-73,34,73,Y,730,"AB, ME",,2019,12/17/2019,0.465995,12/17/2019 11:11:02,6,1,wing,True,127,107,63.99856,-144.751485,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
283,9/20/2018,34-73,34,73,Y,730,"AB, ME",,2020,1/21/2020,0.446852,01/21/2020 10:43:28,7,2,left,True,130,67,64.00247,-144.759073,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
283,9/20/2018,34-73,34,73,Y,730,"AB, ME",,2020,2/5/2020,0.464988,02/05/2020 11:09:35,8,1,belly,True,85,23,63.989353,-144.73539,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
283,9/20/2018,34-73,34,73,Y,730,"AB, ME",,2020,5/28/2020,0.447836,05/28/2020 10:44:53,9,1,belly,True,120,36,64.00317,-144.752333,2_spring,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
283,9/20/2018,34-73,34,73,Y,730,"AB, ME",,2020,7/29/2020,0.577442,07/29/2020 13:51:31,10,2,belly,True,104,27,64.001548,-144.75151,3_summer,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2018,9/22/2018,,NA,0.1,0,NA,NA,0,0,63.72557,-144.287666,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2019,2/6/2019,0.58059,02/06/2019 13:56:03,2,1,belly,True,239,24,63.765261,-144.261881,1_winter,True,Upper,alive,0,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2019,5/20/2019,0.624433,05/20/2019 14:59:11,3,2,belly,True,137,22,63.777338,-144.220015,2_spring,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2019,7/25/2019,0.465567,07/25/2019 11:10:25,4,1,wing,True,79,8,63.780538,-144.208583,3_summer,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2019,10/7/2019,0.483322,10/07/2019 11:35:59,5,1,belly,True,141,24,63.779867,-144.217083,4_fall,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2019,12/17/2019,0.48581,12/17/2019 11:39:34,6,1,belly,True,114,20,63.780052,-144.220443,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2020,1/21/2020,0.474792,01/21/2020 11:23:42,7,2,left,True,93,51,63.773755,-144.229448,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2020,2/5/2020,0.579456,02/05/2020 13:54:25,8,1,belly,True,123,16,63.779912,-144.229322,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2020,5/28/2020,0.587789,05/28/2020 14:06:25,9,1,belly,True,87,11,63.786185,-144.209717,2_spring,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2020,7/29/2020,0.557431,07/29/2020 13:22:42,10,2,belly,True,51,2,63.778128,-144.225538,3_summer,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2020,11/1/2020,0.626979,11/01/2020 15:02:51,11,2,belly,True,114,16,63.782023,-144.21412,4_fall,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2021,1/16/2021,0.680579,01/16/2021 16:20:02,12,2,right,True,97,9,63.772885,-144.244045,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
284,9/22/2018,34-74,34,74,Y,688,"AB, ME",,2021,1/26/2021,0.683414,01/26/2021 16:24:07,13,1,left,True,121,39,63.784438,-144.20755,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2018,9/22/2018,,NA,0.1,0,NA,NA,0,0,63.72553,-144.28799,0_Tagging,NA,Upper,alive,0,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2019,1/26/2019,0.504549,01/26/2019 12:06:33,1,1,belly,True,255,17,63.712953,-144.364962,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2019,2/6/2019,0.481725,02/06/2019 11:33:41,2,1,belly,True,255,28,63.710287,-144.37758,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2019,5/20/2019,0.621933,05/20/2019 14:55:35,3,2,wing,True,93,8,63.711525,-144.373838,2_spring,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2019,7/25/2019,0.469861,07/25/2019 11:16:36,4,1,wing,True,71,10,63.709135,-144.349585,3_summer,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2019,10/7/2019,0.478993,10/07/2019 11:29:45,5,1,belly,True,88,9,63.710615,-144.36376,4_fall,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2019,12/17/2019,0.483241,12/17/2019 11:35:52,6,1,belly,True,93,15,63.710888,-144.374277,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2020,1/21/2020,0.470185,01/21/2020 11:17:04,7,2,left,True,104,10,63.710693,-144.391451,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2020,2/5/2020,0.480451,02/05/2020 11:31:51,8,1,belly,True,114,19,63.712137,-144.358853,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2020,5/28/2020,0.465243,05/28/2020 11:09:57,9,1,belly,True,95,29,63.710758,-144.358413,2_spring,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2020,7/29/2020,0.560394,07/29/2020 13:26:58,10,2,belly,True,81,9,63.716868,-144.353668,3_summer,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2020,11/1/2020,0.629398,11/01/2020 15:06:20,11,2,belly,True,99,18,63.712788,-144.356007,4_fall,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2021,1/16/2021,0.558206,01/16/2021 13:23:49,12,2,right,True,87,9,63.71131,-144.402596,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
285,9/22/2018,34-75,34,75,Y,780,"LG, RQ",,2021,1/26/2021,0.55272,01/26/2021 13:15:55,13,1,left,True,88,8,63.709518,-144.398033,1_winter,True,Upper,dead,1,dead,1,tagged in the outlet stream to Sand Lake,Upper,lake,lake
