helper__unique_id_num*date*lat*long,unique_id,unique_id_num,tagging_date,channel,tag_id,use,total_length,crew,tagger,year,date,time,date_time,flight_num,flight_day,antenna,mort,power,hits,latitude,longitude,time_frame,highest_signal,section,current_state,current_state_num,fate_detailed,fate_detailed_num,notes,tagging_location,life_history,tagging_habitat,spawning_use,spawning_season
241-43492-64.581099-148.940651,34-34,241,9/20/2018,34,34,Y,930,"AG, DS, KD",,2019,1/27/2019,0.499479,1/27/2019 11:59,1,2,belly,FALSE,102,3,64.581099,-148.940651,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,Y,2018_2019
241-43503-64.582141-148.930507,34-34,241,9/20/2018,34,34,Y,930,"AG, DS, KD",,2019,2/7/2019,0.467303,2/7/2019 11:12,2,2,wing,FALSE,152,4,64.582141,-148.930507,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,N,2018_2019
241-43604-64.776317-149.997015,34-34,241,9/20/2018,34,34,Y,930,"AG, DS, KD",,2019,5/19/2019,0.708993,5/19/2019 17:00,3,1,wing,FALSE,79,2,64.776317,-149.997015,2_spring,TRUE,Lower,alive,0,dead,1,,Middle,mainstem,mainstem,,
241-43672-64.972112-150.563083,34-34,241,9/20/2018,34,34,Y,930,"AG, DS, KD",,2019,7/26/2019,0.658958,7/26/2019 15:48,4,2,wing,TRUE,51,2,64.972112,-150.563083,3_summer,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
241-43755-64.972146-150.564188,34-34,241,9/20/2018,34,34,Y,930,"AG, DS, KD",,2019,10/17/2019,0.595428,10/17/2019 14:17,5,2,belly,TRUE,79,1,64.972146,-150.564188,4_fall,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
241-43869-64.968943-150.582988,34-34,241,9/20/2018,34,34,Y,930,"AG, DS, KD",,2020,2/8/2020,0.520208,2/8/2020 12:29,8,2,belly,TRUE,86,19,64.968943,-150.582988,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
241-43978-64.971442-150.578425,34-34,241,9/20/2018,34,34,Y,930,"AG, DS, KD",,2020,5/27/2020,0.644259,5/27/2020 15:27,9,1,wing,TRUE,71,8,64.971442,-150.578425,2_spring,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
241-44126-64.970366-150.575548,34-34,241,9/20/2018,34,34,Y,930,"AG, DS, KD",,2020,10/22/2020,0.535833,10/22/2020 12:51,11,1,wing,FALSE,57,1,64.970366,-150.575548,4_fall,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
241-44209-64.972156-150.57312,34-34,241,9/20/2018,34,34,Y,930,"AG, DS, KD",,2021,1/13/2021,0.538079,1/13/2021 12:54,12,1,left,TRUE,79,10,64.972156,-150.57312,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
241-44223-64.97091-150.573522,34-34,241,9/20/2018,34,34,Y,930,"AG, DS, KD",,2021,1/27/2021,0.542824,1/27/2021 13:01,13,2,left,TRUE,78,15,64.97091,-150.573522,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
242-43364-64.57601-148.9189,34-35,242,9/21/2018,34,35,Y,662,"AG, KD, MS",,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.57601,-148.9189,0_Tagging,NA,Middle,alive,0,dead,1,,Middle,tributary,mainstem,,
242-43604-64.535451-149.101175,34-35,242,9/21/2018,34,35,Y,662,"AG, KD, MS",,2019,5/19/2019,0.660475,5/19/2019 15:51,3,1,belly,FALSE,70,2,64.535451,-149.101175,2_spring,TRUE,Lower,alive,0,dead,1,,Middle,tributary,mainstem,,
242-43672-64.484052-149.12984,34-35,242,9/21/2018,34,35,Y,662,"AG, KD, MS",,2019,7/26/2019,0.595706,7/26/2019 14:17,4,2,belly,FALSE,96,19,64.484052,-149.12984,3_summer,TRUE,Lower,alive,0,dead,1,,Middle,tributary,mainstem,,
242-43755-64.471723-149.141242,34-35,242,9/21/2018,34,35,Y,662,"AG, KD, MS",,2019,10/17/2019,0.533576,10/17/2019 12:48,5,2,belly,FALSE,90,2,64.471723,-149.141242,4_fall,TRUE,Lower,alive,0,dead,1,,Middle,tributary,mainstem,,
242-43817-64.772307-147.9949,34-35,242,9/21/2018,34,35,Y,662,"AG, KD, MS",,2019,12/18/2019,0.474468,12/18/2019 11:23,6,2,belly,FALSE,83,6,64.772307,-147.9949,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,tributary,mainstem,N,2019_2020
242-43845-64.77686-147.994237,34-35,242,9/21/2018,34,35,Y,662,"AG, KD, MS",,2020,1/15/2020,0.573727,1/15/2020 13:46,7,1,left,FALSE,62,9,64.77686,-147.994237,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,tributary,mainstem,Y,2019_2020
242-43866-64.770945-147.551878,34-35,242,9/21/2018,34,35,Y,662,"AG, KD, MS",,2020,2/5/2020,0.418611,2/5/2020 10:02,8,1,wing,FALSE,93,25,64.770945,-147.551878,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,tributary,mainstem,N,2019_2020
242-43980-64.782633-147.766157,34-35,242,9/21/2018,34,35,Y,662,"AG, KD, MS",,2020,5/29/2020,0.765382,5/29/2020 18:22,9,2,wing,FALSE,36,1,64.782633,-147.766157,2_spring,TRUE,Middle,alive,0,dead,1,,Middle,tributary,mainstem,,
242-44223-64.959267-150.998243,34-35,242,9/21/2018,34,35,Y,662,"AG, KD, MS",,2021,1/27/2021,0.546609,1/27/2021 13:07,13,2,right,TRUE,63,6,64.959267,-150.998243,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,tributary,mainstem,N,2020_2021
243-43370-64.74178-148.08385,34-36,243,9/27/2018,34,36,Y,682,"AG, KD, MS",,2018,9/27/2018,,NA,0.1,0,NA,NA,0,0,64.74178,-148.08385,0_Tagging,NA,Middle,alive,0,missing,5,never got picked up in any flight flown,Middle,mainstem,mainstem,,
244-43362-64.78399-147.96494,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.78399,-147.96494,0_Tagging,NA,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
244-43492-64.795382-150.114538,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2019,1/27/2019,0.479618,1/27/2019 11:30,1,2,wing,TRUE,229,14,64.795382,-150.114538,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,Y,2018_2019
244-43501-64.795196-150.110605,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2019,2/5/2019,0.620324,2/5/2019 14:53,2,1,wing,TRUE,201,18,64.795196,-150.110605,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2018_2019
244-43604-64.791743-150.108983,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2019,5/19/2019,0.710162,5/19/2019 17:02,3,1,belly,TRUE,106,10,64.791743,-150.108983,2_spring,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
244-43672-64.79377-150.113527,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2019,7/26/2019,0.651123,7/26/2019 15:37,4,2,wing,TRUE,84,7,64.79377,-150.113527,3_summer,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
244-43755-64.798525-150.126702,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2019,10/17/2019,0.589525,10/17/2019 14:08,5,2,belly,TRUE,103,2,64.798525,-150.126702,4_fall,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
244-43755-64.793725-150.09469,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2019,10/17/2019,0.589248,10/17/2019 14:08,5,2,belly,TRUE,95,2,64.793725,-150.09469,4_fall,FALSE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
244-43817-64.797982-150.11343,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2019,12/18/2019,0.537442,12/18/2019 12:53,6,2,belly,TRUE,118,22,64.797982,-150.11343,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
244-43845-64.791803-150.081503,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2020,1/15/2020,0.459375,1/15/2020 11:01,7,1,left,TRUE,96,14,64.791803,-150.081503,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
244-43869-64.798182-150.136805,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2020,2/8/2020,0.576157,2/8/2020 13:49,8,2,wing,TRUE,112,54,64.798182,-150.136805,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
244-44126-64.797768-150.129667,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2020,10/22/2020,0.529537,10/22/2020 12:42,11,1,belly,TRUE,86,3,64.797768,-150.129667,4_fall,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
244-44209-64.791638-150.094395,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2021,1/13/2021,0.531204,1/13/2021 12:44,12,1,left,TRUE,98,5,64.791638,-150.094395,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
244-44223-64.792783-150.096943,34-37,244,9/19/2018,34,37,Y,810,"AG, KD, MM",,2021,1/27/2021,0.536019,1/27/2021 12:51,13,2,left,TRUE,98,10,64.792783,-150.096943,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
245-43370-64.74178-148.08385,34-38,245,9/27/2018,34,38,Y,668,"AG, KD, MS",,2018,9/27/2018,,NA,0.1,0,NA,NA,0,0,64.74178,-148.08385,0_Tagging,NA,Middle,alive,0,harvested,2,Caught cantankerous flip flopper.  but then caught by John Manthei 9/28/18,Middle,mainstem,mainstem,,
246-43599-63.0407-141.84079,34-38.2,246,5/14/2019,34,38.2,Y,725,"LSA, MG",,2019,5/14/2019,,NA,0.1,0,NA,NA,0,0,63.0407,-141.84079,0_Tagging,NA,Upper,alive,0,dead,1,And redeployed,Upper,mainstem,mainstem,,
246-43745-62.853083-141.681728,34-38.2,246,5/14/2019,34,38.2,Y,725,"LSA, MG",,2019,10/7/2019,0.256852,43745.25685,5,1,wing,TRUE,69,13,62.853083,-141.681728,4_fall,TRUE,Upper,alive,0,dead,1,,Upper,mainstem,mainstem,,
246-43816-62.858592-141.682075,34-38.2,246,5/14/2019,34,38.2,Y,725,"LSA, MG",,2019,12/17/2019,0.537685,12/17/2019 12:54,6,1,wing,TRUE,84,49,62.858592,-141.682075,1_winter,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,N,2019_2020
246-43851-62.866792-141.675661,34-38.2,246,5/14/2019,34,38.2,Y,725,"LSA, MG",,2020,1/21/2020,0.523588,1/21/2020 12:33,7,2,left,TRUE,70,22,62.866792,-141.675661,1_winter,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,N,2019_2020
246-43866-62.84534-141.680273,34-38.2,246,5/14/2019,34,38.2,Y,725,"LSA, MG",,2020,2/5/2020,0.528229,2/5/2020 12:40,8,1,wing,TRUE,71,44,62.84534,-141.680273,1_winter,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,N,2019_2020
246-43979-62.859337-141.682593,34-38.2,246,5/14/2019,34,38.2,Y,725,"LSA, MG",,2020,5/28/2020,0.53169,5/28/2020 12:45,9,1,wing,TRUE,53,3,62.859337,-141.682593,2_spring,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,,
246-44041-62.84988-141.685545,34-38.2,246,5/14/2019,34,38.2,Y,725,"LSA, MG",,2020,7/29/2020,0.493032,7/29/2020 11:49,10,2,wing,TRUE,53,1,62.84988,-141.685545,3_summer,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,,
246-44136-62.847568-141.681296,34-38.2,246,5/14/2019,34,38.2,Y,725,"LSA, MG",,2020,11/1/2020,0.561678,11/1/2020 13:28,11,1,wing,TRUE,75,9,62.847568,-141.681296,4_fall,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,,
246-44212-62.864258-141.676595,34-38.2,246,5/14/2019,34,38.2,Y,725,"LSA, MG",,2021,1/16/2021,0.608426,1/16/2021 14:36,12,2,right,TRUE,87,21,62.864258,-141.676595,1_winter,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,N,2020_2021
246-44222-62.860668-141.6845,34-38.2,246,5/14/2019,34,38.2,Y,725,"LSA, MG",,2021,1/26/2021,0.603958,1/26/2021 14:29,13,1,right,TRUE,88,27,62.860668,-141.6845,1_winter,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,N,2020_2021
247-43362-64.78399-147.96494,34-39,247,9/19/2018,34,39,Y,650,"AG, KD, MM",,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.78399,-147.96494,0_Tagging,NA,Middle,alive,0,harvested,2,caught by Joe 10/2/18 right across Chen*,Middle,mainstem,mainstem,,
248-43602-63.06053-141.96054,34-39.2,248,5/17/2019,34,39.2,Y,720,"LSA, MG",,2019,5/17/2019,,NA,0.1,0,NA,NA,0,0,63.06053,-141.96054,0_Tagging,NA,Upper,alive,0,dead,1,redeployed,Upper,mainstem,mainstem,,
248-43671-63.094422-142.001276,34-39.2,248,5/17/2019,34,39.2,Y,720,"LSA, MG",,2019,7/25/2019,0.406748,7/25/2019 9:45,4,1,wing,TRUE,76,9,63.094422,-142.001276,3_summer,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,,
248-43745-63.089253-142.010253,34-39.2,248,5/17/2019,34,39.2,Y,720,"LSA, MG",,2019,10/7/2019,0.519479,10/7/2019 12:28,5,1,belly,TRUE,87,9,63.089253,-142.010253,4_fall,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,,
248-43816-63.088298-142.00609,34-39.2,248,5/17/2019,34,39.2,Y,720,"LSA, MG",,2019,12/17/2019,0.530058,12/17/2019 12:43,6,1,belly,TRUE,94,12,63.088298,-142.00609,1_winter,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,N,2019_2020
248-43851-63.098275-142.037528,34-39.2,248,5/17/2019,34,39.2,Y,720,"LSA, MG",,2020,1/21/2020,0.515093,1/21/2020 12:21,7,2,left,TRUE,72,5,63.098275,-142.037528,1_winter,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,N,2019_2020
248-43866-63.096588-141.992618,34-39.2,248,5/17/2019,34,39.2,Y,720,"LSA, MG",,2020,2/5/2020,0.553333,2/5/2020 13:16,8,1,belly,TRUE,100,18,63.096588,-141.992618,1_winter,TRUE,Upper,dead,1,dead,1,,Upper,mainstem,mainstem,N,2019_2020
249-43369-64.74836-148.00426,34-40,249,9/26/2018,34,40,Y,673,"AG, KD, MS",,2018,9/26/2018,,NA,0.1,0,NA,NA,0,0,64.74836,-148.00426,0_Tagging,NA,Middle,alive,0,dead,1,,Middle,tributary,mainstem,,
249-43502-64.837116-147.536954,34-40,249,9/26/2018,34,40,Y,673,"AG, KD, MS",,2019,2/6/2019,0.619086,2/6/2019 14:51,2,1,belly,FALSE,255,7,64.837116,-147.536954,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,tributary,mainstem,Y,2018_2019
249-43672-64.603175-149.139605,34-40,249,9/26/2018,34,40,Y,673,"AG, KD, MS",,2019,7/26/2019,0.601204,7/26/2019 14:25,4,2,belly,FALSE,81,3,64.603175,-149.139605,3_summer,TRUE,Lower,alive,0,dead,1,,Middle,tributary,mainstem,,
249-43817-64.589383-148.691908,34-40,249,9/26/2018,34,40,Y,673,"AG, KD, MS",,2019,12/18/2019,0.482535,12/18/2019 11:34,6,2,belly,FALSE,96,10,64.589383,-148.691908,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,tributary,mainstem,N,2019_2020
249-43845-64.773525-147.963142,34-40,249,9/26/2018,34,40,Y,673,"AG, KD, MS",,2020,1/15/2020,0.420891,1/15/2020 10:06,7,1,left,FALSE,68,7,64.773525,-147.963142,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,tributary,mainstem,N,2019_2020
249-43866-64.839995-147.330718,34-40,249,9/26/2018,34,40,Y,673,"AG, KD, MS",,2020,2/5/2020,0.63265,2/5/2020 15:11,8,1,wing,FALSE,100,22,64.839995,-147.330718,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,tributary,mainstem,Y,2019_2020
249-43980-64.831545-147.556943,34-40,249,9/26/2018,34,40,Y,673,"AG, KD, MS",,2020,5/29/2020,0.751019,5/29/2020 18:01,9,2,belly,TRUE,113,4,64.831545,-147.556943,2_spring,TRUE,Middle,dead,1,dead,1,,Middle,tributary,mainstem,,
249-44041-64.832178-147.565602,34-40,249,9/26/2018,34,40,Y,673,"AG, KD, MS",,2020,7/29/2020,0.62522,7/29/2020 15:00,10,2,belly,TRUE,97,8,64.832178,-147.565602,3_summer,TRUE,Middle,dead,1,dead,1,,Middle,tributary,mainstem,,
249-44136-64.832128-147.56571,34-40,249,9/26/2018,34,40,Y,673,"AG, KD, MS",,2020,11/1/2020,0.687963,11/1/2020 16:30,11,1,wing,TRUE,109,4,64.832128,-147.56571,4_fall,TRUE,Middle,dead,1,dead,1,,Middle,tributary,mainstem,,
249-44209-64.83739-147.521563,34-40,249,9/26/2018,34,40,Y,673,"AG, KD, MS",,2021,1/13/2021,0.645648,1/13/2021 15:29,12,1,left,TRUE,89,11,64.83739,-147.521563,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,tributary,mainstem,N,2020_2021
249-44223-64.845458-147.485118,34-40,249,9/26/2018,34,40,Y,673,"AG, KD, MS",,2021,1/27/2021,0.647674,1/27/2021 15:32,13,2,right,TRUE,79,8,64.845458,-147.485118,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,tributary,mainstem,N,2020_2021
250-43362-64.78399-147.96494,34-41,250,9/19/2018,34,41,Y,677,"AG, KD, MM",,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.78399,-147.96494,0_Tagging,NA,Middle,alive,0,missing,5,,Middle,mainstem,mainstem,,
251-43360-64.79086-147.74384,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2019,9/17/2018,,NA,0.1,0,NA,NA,0,0,64.79086,-147.74384,0_Tagging,NA,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
251-43492-64.702142-149.112256,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2019,1/27/2019,0.502477,1/27/2019 12:03,1,2,wing,FALSE,161,2,64.702142,-149.112256,1_winter,TRUE,Lower,alive,0,dead,1,,Middle,mainstem,mainstem,Y,2018_2019
251-43503-64.571472-149.127423,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2019,2/7/2019,0.477431,2/7/2019 11:27,2,2,belly,FALSE,255,19,64.571472,-149.127423,1_winter,TRUE,Lower,alive,0,dead,1,,Middle,mainstem,mainstem,N,2018_2019
251-43604-64.967342-150.778377,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2019,5/19/2019,0.718981,5/19/2019 17:15,3,1,belly,FALSE,88,2,64.967342,-150.778377,2_spring,TRUE,Lower,alive,0,dead,1,,Middle,mainstem,mainstem,,
251-43672-64.936792-151.073897,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2019,7/26/2019,0.665266,7/26/2019 15:57,4,2,wing,FALSE,67,9,64.936792,-151.073897,3_summer,TRUE,Lower,alive,0,dead,1,,Middle,mainstem,mainstem,,
251-43817-64.934993-151.090742,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2019,12/18/2019,0.547951,12/18/2019 13:09,6,2,belly,TRUE,64,6,64.934993,-151.090742,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
251-43845-64.94276-151.060603,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2020,1/15/2020,0.473241,1/15/2020 11:21,7,1,right,TRUE,74,13,64.94276,-151.060603,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
251-43869-64.936563-151.077457,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2020,2/8/2020,0.524711,2/8/2020 12:35,8,2,belly,TRUE,77,15,64.936563,-151.077457,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
251-43978-64.93711-151.085315,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2020,5/27/2020,0.649919,5/27/2020 15:35,9,1,belly,TRUE,64,1,64.93711,-151.085315,2_spring,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
251-44126-64.933128-151.101053,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2020,10/22/2020,0.540903,10/22/2020 12:58,11,1,belly,TRUE,116,11,64.933128,-151.101053,4_fall,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
251-44209-64.935425-151.093476,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2021,1/13/2021,0.543206,1/13/2021 13:02,12,1,left,TRUE,104,19,64.935425,-151.093476,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
251-44223-64.934218-151.095272,34-42,251,9/17/2018,34,42,Y,659,"AG, DS, KD",,2021,1/27/2021,0.547581,1/27/2021 13:08,13,2,right,TRUE,99,27,64.934218,-151.095272,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
252-43361-64.78817-147.7961,34-43,252,9/18/2018,34,43,Y,808,"AG, DS",,2018,9/18/2018,,NA,0.1,0,NA,NA,0,0,64.78817,-147.7961,0_Tagging,NA,Middle,alive,0,harvested,2,,Middle,mainstem,mainstem,,
252-43491-64.781887-147.699388,34-43,252,9/18/2018,34,43,Y,808,"AG, DS",,2019,1/26/2019,0.569838,1/26/2019 13:40,1,1,belly,FALSE,180,8,64.781887,-147.699388,1_winter,TRUE,Middle,alive,0,harvested,2,,Middle,mainstem,mainstem,Y,2018_2019
252-43502-64.784977-147.701244,34-43,252,9/18/2018,34,43,Y,808,"AG, DS",,2019,2/6/2019,0.396354,2/6/2019 9:30,2,1,belly,FALSE,255,6,64.784977,-147.701244,1_winter,TRUE,Middle,alive,0,harvested,2,,Middle,mainstem,mainstem,N,2018_2019
252-43605-64.789095-147.876922,34-43,252,9/18/2018,34,43,Y,808,"AG, DS",,2019,5/20/2019,0.537928,5/20/2019 12:54,3,2,belly,FALSE,107,4,64.789095,-147.876922,2_spring,TRUE,Middle,alive,0,harvested,2,,Middle,mainstem,mainstem,,
252-43672-64.787223-147.78491,34-43,252,9/18/2018,34,43,Y,808,"AG, DS",,2019,7/26/2019,0.761493,7/26/2019 18:16,4,2,belly,FALSE,102,18,64.787223,-147.78491,3_summer,TRUE,Middle,alive,0,harvested,2,,Middle,mainstem,mainstem,,
252-43816-64.788227-147.734658,34-43,252,9/18/2018,34,43,Y,808,"AG, DS",,2019,12/17/2019,0.4164,12/17/2019 9:59,6,1,belly,FALSE,86,1,64.788227,-147.734658,1_winter,TRUE,Middle,alive,0,harvested,2,,Middle,mainstem,mainstem,N,2019_2020
252-43851-64.780118-147.69388,34-43,252,9/18/2018,34,43,Y,808,"AG, DS",,2020,1/21/2020,0.653808,1/21/2020 15:41,7,2,left,FALSE,86,5,64.780118,-147.69388,1_winter,TRUE,Middle,alive,0,harvested,2,,Middle,mainstem,mainstem,Y,2019_2020
252-43866-64.785918-147.697427,34-43,252,9/18/2018,34,43,Y,808,"AG, DS",,2020,2/5/2020,0.417049,2/5/2020 10:00,8,1,wing,FALSE,75,7,64.785918,-147.697427,1_winter,TRUE,Middle,alive,0,harvested,2,caught 5 days later than this flight,Middle,mainstem,mainstem,N,2019_2020
253-43362-64.79098-147.85323,34-44,253,9/19/2018,34,44,Y,664,"AG, KD, MM",,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.79098,-147.85323,0_Tagging,NA,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
253-43492-64.772633-147.998433,34-44,253,9/19/2018,34,44,Y,664,"AG, KD, MM",,2019,1/27/2019,0.524537,1/27/2019 12:35,1,2,wing,FALSE,128,7,64.772633,-147.998433,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,Y,2018_2019
253-43503-64.775028-147.998257,34-44,253,9/19/2018,34,44,Y,664,"AG, KD, MM",,2019,2/7/2019,0.444201,2/7/2019 10:39,2,2,belly,FALSE,255,27,64.775028,-147.998257,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,N,2018_2019
253-43604-64.74984-148.018788,34-44,253,9/19/2018,34,44,Y,664,"AG, KD, MM",,2019,5/19/2019,0.646447,5/19/2019 15:30,3,1,wing,FALSE,80,4,64.74984,-148.018788,2_spring,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
253-43672-64.830387-147.870525,34-44,253,9/19/2018,34,44,Y,664,"AG, KD, MM",,2019,7/26/2019,0.733287,7/26/2019 17:35,4,2,wing,FALSE,46,1,64.830387,-147.870525,3_summer,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
253-43816-64.679388-147.283265,34-44,253,9/19/2018,34,44,Y,664,"AG, KD, MM",,2019,12/17/2019,0.622685,12/17/2019 14:56,6,1,wing,FALSE,59,9,64.679388,-147.283265,1_winter,FALSE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,N,2019_2020
253-43851-64.249255-146.120892,34-44,253,9/19/2018,34,44,Y,664,"AG, KD, MM",,2020,1/21/2020,0.427697,1/21/2020 10:15,7,2,right,FALSE,54,17,64.249255,-146.120892,1_winter,FALSE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,N,2019_2020
253-43866-64.77358-147.812445,34-44,253,9/19/2018,34,44,Y,664,"AG, KD, MM",,2020,2/5/2020,0.644618,2/5/2020 15:28,8,1,belly,TRUE,55,1,64.77358,-147.812445,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,Y,2019_2020
253-43980-64.775023-147.701843,34-44,253,9/19/2018,34,44,Y,664,"AG, KD, MM",,2020,5/29/2020,0.764722,5/29/2020 18:21,9,2,belly,FALSE,44,2,64.775023,-147.701843,2_spring,FALSE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
253-44041-64.716177-147.348132,34-44,253,9/19/2018,34,44,Y,664,"AG, KD, MM",,2020,7/29/2020,0.39191,7/29/2020 9:24,10,2,wing,FALSE,78,4,64.716177,-147.348132,3_summer,TRUE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,,
253-44212-64.794718-147.77199,34-44,253,9/19/2018,34,44,Y,664,"AG, KD, MM",,2021,1/16/2021,0.483044,1/16/2021 11:35,12,2,left,FALSE,45,7,64.794718,-147.77199,1_winter,FALSE,Middle,alive,0,alive,0,,Middle,tributary,mainstem,Y,2020_2021
254-43588-64.1782-145.7657,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2019,5/3/2019,,NA,0.1,0,NA,NA,0,0,64.1782,-145.7657,0_Tagging,NA,Middle,alive,0,dead,1,Small nick on liver,Middle,mainstem,mainstem,,
254-43605-64.24603-146.235352,34-45,254,5/3/2019,34,45,Y,718,"LSA, EM",,2019,5/20/2019,0.569606,5/20/2019 13:40,3,2,wing,FALSE,87,5,64.24603,-146.235352,2_spring,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
